inning,half,outs,base,scoreDiffHome,weHome
3,bottom,2,4,-10,0.0199
3,bottom,2,4,-9,0.0291
3,bottom,2,4,-8,0.0425
3,bottom,2,4,-7,0.0616
3,bottom,2,4,-6,0.0885
3,bottom,2,4,-5,0.1256
3,bottom,2,4,-4,0.1752
3,bottom,2,4,-3,0.2391
3,bottom,2,4,-2,0.3173
3,bottom,2,4,-1,0.4075
3,bottom,2,4,0,0.5042
3,bottom,2,4,1,0.6007
3,bottom,2,4,2,0.69
3,bottom,2,4,3,0.767
3,bottom,2,4,4,0.8296
3,bottom,2,4,5,0.8781
3,bottom,2,4,6,0.9142
3,bottom,2,4,7,0.9403
3,bottom,2,4,8,0.9589
3,bottom,2,4,9,0.9718
3,bottom,2,4,10,0.9808
3,bottom,2,5,-10,0.0201
3,bottom,2,5,-9,0.0295
3,bottom,2,5,-8,0.043
3,bottom,2,5,-7,0.0624
3,bottom,2,5,-6,0.0896
3,bottom,2,5,-5,0.127
3,bottom,2,5,-4,0.1771
3,bottom,2,5,-3,0.2415
3,bottom,2,5,-2,0.3202
3,bottom,2,5,-1,0.4106
3,bottom,2,5,0,0.5075
3,bottom,2,5,1,0.6038
3,bottom,2,5,2,0.6927
3,bottom,2,5,3,0.7693
3,bottom,2,5,4,0.8315
3,bottom,2,5,5,0.8795
3,bottom,2,5,6,0.9152
3,bottom,2,5,7,0.9411
3,bottom,2,5,8,0.9594
3,bottom,2,5,9,0.9722
3,bottom,2,5,10,0.981
3,bottom,2,6,-10,0.0204
3,bottom,2,6,-9,0.0299
3,bottom,2,6,-8,0.0436
3,bottom,2,6,-7,0.0632
3,bottom,2,6,-6,0.0908
3,bottom,2,6,-5,0.1287
3,bottom,2,6,-4,0.1793
3,bottom,2,6,-3,0.2443
3,bottom,2,6,-2,0.3234
3,bottom,2,6,-1,0.4142
3,bottom,2,6,0,0.5112
3,bottom,2,6,1,0.6074
3,bottom,2,6,2,0.6959
3,bottom,2,6,3,0.772
3,bottom,2,6,4,0.8336
3,bottom,2,6,5,0.8811
3,bottom,2,6,6,0.9164
3,bottom,2,6,7,0.9419
3,bottom,2,6,8,0.96
3,bottom,2,6,9,0.9726
3,bottom,2,6,10,0.9813
3,bottom,2,7,-10,0.0207
3,bottom,2,7,-9,0.0303
3,bottom,2,7,-8,0.0442
3,bottom,2,7,-7,0.064
3,bottom,2,7,-6,0.0919
3,bottom,2,7,-5,0.1302
3,bottom,2,7,-4,0.1812
3,bottom,2,7,-3,0.2467
3,bottom,2,7,-2,0.3263
3,bottom,2,7,-1,0.4174
3,bottom,2,7,0,0.5145
3,bottom,2,7,1,0.6105
3,bottom,2,7,2,0.6987
3,bottom,2,7,3,0.7743
3,bottom,2,7,4,0.8353
3,bottom,2,7,5,0.8824
3,bottom,2,7,6,0.9174
3,bottom,2,7,7,0.9426
3,bottom,2,7,8,0.9605
3,bottom,2,7,9,0.9729
3,bottom,2,7,10,0.9815
4,top,0,0,-10,0.0117
4,top,0,0,-9,0.0181
4,top,0,0,-8,0.0279
4,top,0,0,-7,0.0428
4,top,0,0,-6,0.065
4,top,0,0,-5,0.0977
4,top,0,0,-4,0.1442
4,top,0,0,-3,0.2077
4,top,0,0,-2,0.2898
4,top,0,0,-1,0.3884
4,top,0,0,0,0.497
4,top,0,0,1,0.6059
4,top,0,0,2,0.7053
4,top,0,0,3,0.7883
4,top,0,0,4,0.8528
4,top,0,0,5,0.9002
4,top,0,0,6,0.9335
4,top,0,0,7,0.9562
4,top,0,0,8,0.9714
4,top,0,0,9,0.9814
4,top,0,0,10,0.988
4,top,0,1,-10,0.0119
4,top,0,1,-9,0.0184
4,top,0,1,-8,0.0283
4,top,0,1,-7,0.0433
4,top,0,1,-6,0.0658
4,top,0,1,-5,0.0988
4,top,0,1,-4,0.1458
4,top,0,1,-3,0.2099
4,top,0,1,-2,0.2925
4,top,0,1,-1,0.3914
4,top,0,1,0,0.5002
4,top,0,1,1,0.609
4,top,0,1,2,0.708
4,top,0,1,3,0.7905
4,top,0,1,4,0.8545
4,top,0,1,5,0.9013
4,top,0,1,6,0.9343
4,top,0,1,7,0.9568
4,top,0,1,8,0.9718
4,top,0,1,9,0.9817
4,top,0,1,10,0.9881
4,top,0,2,-10,0.0121
4,top,0,2,-9,0.0186
4,top,0,2,-8,0.0287
4,top,0,2,-7,0.044
4,top,0,2,-6,0.0668
4,top,0,2,-5,0.1002
4,top,0,2,-4,0.1477
4,top,0,2,-3,0.2124
4,top,0,2,-2,0.2956
4,top,0,2,-1,0.395
4,top,0,2,0,0.504
4,top,0,2,1,0.6126
4,top,0,2,2,0.7111
4,top,0,2,3,0.7929
4,top,0,2,4,0.8563
4,top,0,2,5,0.9027
4,top,0,2,6,0.9352
4,top,0,2,7,0.9574
4,top,0,2,8,0.9722
4,top,0,2,9,0.9819
4,top,0,2,10,0.9883
4,top,0,3,-10,0.0122
4,top,0,3,-9,0.0189
4,top,0,3,-8,0.0291
4,top,0,3,-7,0.0445
4,top,0,3,-6,0.0676
4,top,0,3,-5,0.1014
4,top,0,3,-4,0.1493
4,top,0,3,-3,0.2145
4,top,0,3,-2,0.2983
4,top,0,3,-1,0.3981
4,top,0,3,0,0.5072
4,top,0,3,1,0.6157
4,top,0,3,2,0.7137
4,top,0,3,3,0.7951
4,top,0,3,4,0.8579
4,top,0,3,5,0.9038
4,top,0,3,6,0.936
4,top,0,3,7,0.9579
4,top,0,3,8,0.9725
4,top,0,3,9,0.9822
4,top,0,3,10,0.9885
4,top,0,4,-10,0.0122
4,top,0,4,-9,0.0189
4,top,0,4,-8,0.0291
4,top,0,4,-7,0.0445
4,top,0,4,-6,0.0676
4,top,0,4,-5,0.1014
4,top,0,4,-4,0.1493
4,top,0,4,-3,0.2145
4,top,0,4,-2,0.2983
4,top,0,4,-1,0.3981
4,top,0,4,0,0.5072
4,top,0,4,1,0.6157
4,top,0,4,2,0.7137
4,top,0,4,3,0.7951
4,top,0,4,4,0.8579
4,top,0,4,5,0.9038
4,top,0,4,6,0.936
4,top,0,4,7,0.9579
4,top,0,4,8,0.9725
4,top,0,4,9,0.9822
4,top,0,4,10,0.9885
4,top,0,5,-10,0.0124
4,top,0,5,-9,0.0191
4,top,0,5,-8,0.0294
4,top,0,5,-7,0.0451
4,top,0,5,-6,0.0684
4,top,0,5,-5,0.1025
4,top,0,5,-4,0.151
4,top,0,5,-3,0.2167
4,top,0,5,-2,0.301
4,top,0,5,-1,0.4013
4,top,0,5,0,0.5105
4,top,0,5,1,0.6188
4,top,0,5,2,0.7164
4,top,0,5,3,0.7972
4,top,0,5,4,0.8595
4,top,0,5,5,0.9049
4,top,0,5,6,0.9368
4,top,0,5,7,0.9584
4,top,0,5,8,0.9729
4,top,0,5,9,0.9824
4,top,0,5,10,0.9886
4,top,0,6,-10,0.0125
4,top,0,6,-9,0.0194
4,top,0,6,-8,0.0299
4,top,0,6,-7,0.0457
4,top,0,6,-6,0.0694
4,top,0,6,-5,0.1039
4,top,0,6,-4,0.1529
4,top,0,6,-3,0.2193
4,top,0,6,-2,0.3042
4,top,0,6,-1,0.4049
4,top,0,6,0,0.5142
4,top,0,6,1,0.6223
4,top,0,6,2,0.7194
4,top,0,6,3,0.7996
4,top,0,6,4,0.8613
4,top,0,6,5,0.9062
4,top,0,6,6,0.9376
4,top,0,6,7,0.959
4,top,0,6,8,0.9733
4,top,0,6,9,0.9827
4,top,0,6,10,0.9888
4,top,0,7,-10,0.0127
4,top,0,7,-9,0.0196
4,top,0,7,-8,0.0302
4,top,0,7,-7,0.0463
4,top,0,7,-6,0.0702
4,top,0,7,-5,0.1052
4,top,0,7,-4,0.1546
4,top,0,7,-3,0.2215
4,top,0,7,-2,0.3069
4,top,0,7,-1,0.408
4,top,0,7,0,0.5175
4,top,0,7,1,0.6253
4,top,0,7,2,0.722
4,top,0,7,3,0.8017
4,top,0,7,4,0.8628
4,top,0,7,5,0.9073
4,top,0,7,6,0.9384
4,top,0,7,7,0.9595
4,top,0,7,8,0.9736
4,top,0,7,9,0.9829
4,top,0,7,10,0.9889
4,top,1,0,-10,0.0115
4,top,1,0,-9,0.0178
4,top,1,0,-8,0.0274
4,top,1,0,-7,0.0421
4,top,1,0,-6,0.064
4,top,1,0,-5,0.0961
4,top,1,0,-4,0.142
4,top,1,0,-3,0.2048
4,top,1,0,-2,0.2861
4,top,1,0,-1,0.3841
4,top,1,0,0,0.4925
4,top,1,0,1,0.6016
4,top,1,0,2,0.7015
4,top,1,0,3,0.7853
4,top,1,0,4,0.8506
4,top,1,0,5,0.8986
4,top,1,0,6,0.9324
4,top,1,0,7,0.9555
4,top,1,0,8,0.9709
4,top,1,0,9,0.9811
4,top,1,0,10,0.9878
4,top,1,1,-10,0.0117
4,top,1,1,-9,0.018
4,top,1,1,-8,0.0278
4,top,1,1,-7,0.0426
4,top,1,1,-6,0.0647
4,top,1,1,-5,0.0972
4,top,1,1,-4,0.1436
4,top,1,1,-3,0.2069
4,top,1,1,-2,0.2887
4,top,1,1,-1,0.3872
4,top,1,1,0,0.4958
4,top,1,1,1,0.6047
4,top,1,1,2,0.7042
4,top,1,1,3,0.7875
4,top,1,1,4,0.8522
4,top,1,1,5,0.8997
4,top,1,1,6,0.9332
4,top,1,1,7,0.956
4,top,1,1,8,0.9713
4,top,1,1,9,0.9814
4,top,1,1,10,0.9879
4,top,1,2,-10,0.0118
4,top,1,2,-9,0.0183
4,top,1,2,-8,0.0282
4,top,1,2,-7,0.0432
4,top,1,2,-6,0.0657
4,top,1,2,-5,0.0986
4,top,1,2,-4,0.1454
4,top,1,2,-3,0.2094
4,top,1,2,-2,0.2918
4,top,1,2,-1,0.3907
4,top,1,2,0,0.4995
4,top,1,2,1,0.6083
4,top,1,2,2,0.7073
4,top,1,2,3,0.79
4,top,1,2,4,0.8541
4,top,1,2,5,0.9011
4,top,1,2,6,0.9341
4,top,1,2,7,0.9566
4,top,1,2,8,0.9717
4,top,1,2,9,0.9816
4,top,1,2,10,0.9881
4,top,1,3,-10,0.012
4,top,1,3,-9,0.0185
4,top,1,3,-8,0.0286
4,top,1,3,-7,0.0437
4,top,1,3,-6,0.0665
4,top,1,3,-5,0.0997
4,top,1,3,-4,0.147
4,top,1,3,-3,0.2115
4,top,1,3,-2,0.2945
4,top,1,3,-1,0.3938
4,top,1,3,0,0.5027
4,top,1,3,1,0.6114
4,top,1,3,2,0.71
4,top,1,3,3,0.7921
4,top,1,3,4,0.8557
4,top,1,3,5,0.9022
4,top,1,3,6,0.9349
4,top,1,3,7,0.9572
4,top,1,3,8,0.9721
4,top,1,3,9,0.9819
4,top,1,3,10,0.9883
4,top,1,4,-10,0.012
4,top,1,4,-9,0.0185
4,top,1,4,-8,0.0286
4,top,1,4,-7,0.0437
4,top,1,4,-6,0.0665
4,top,1,4,-5,0.0997
4,top,1,4,-4,0.147
4,top,1,4,-3,0.2115
4,top,1,4,-2,0.2945
4,top,1,4,-1,0.3938
4,top,1,4,0,0.5027
4,top,1,4,1,0.6114
4,top,1,4,2,0.71
4,top,1,4,3,0.7921
4,top,1,4,4,0.8557
4,top,1,4,5,0.9022
4,top,1,4,6,0.9349
4,top,1,4,7,0.9572
4,top,1,4,8,0.9721
4,top,1,4,9,0.9819
4,top,1,4,10,0.9883
4,top,1,5,-10,0.0121
4,top,1,5,-9,0.0188
4,top,1,5,-8,0.0289
4,top,1,5,-7,0.0443
4,top,1,5,-6,0.0673
4,top,1,5,-5,0.1009
4,top,1,5,-4,0.1487
4,top,1,5,-3,0.2137
4,top,1,5,-2,0.2972
4,top,1,5,-1,0.3969
4,top,1,5,0,0.506
4,top,1,5,1,0.6145
4,top,1,5,2,0.7127
4,top,1,5,3,0.7943
4,top,1,5,4,0.8573
4,top,1,5,5,0.9034
4,top,1,5,6,0.9357
4,top,1,5,7,0.9577
4,top,1,5,8,0.9724
4,top,1,5,9,0.9821
4,top,1,5,10,0.9884
4,top,1,6,-10,0.0123
4,top,1,6,-9,0.0191
4,top,1,6,-8,0.0293
4,top,1,6,-7,0.0449
4,top,1,6,-6,0.0682
4,top,1,6,-5,0.1023
4,top,1,6,-4,0.1506
4,top,1,6,-3,0.2162
4,top,1,6,-2,0.3004
4,top,1,6,-1,0.4005
4,top,1,6,0,0.5097
4,top,1,6,1,0.618
4,top,1,6,2,0.7158
4,top,1,6,3,0.7967
4,top,1,6,4,0.8591
4,top,1,6,5,0.9047
4,top,1,6,6,0.9366
4,top,1,6,7,0.9583
4,top,1,6,8,0.9728
4,top,1,6,9,0.9824
4,top,1,6,10,0.9886
4,top,1,7,-10,0.0125
4,top,1,7,-9,0.0193
4,top,1,7,-8,0.0297
4,top,1,7,-7,0.0455
4,top,1,7,-6,0.069
4,top,1,7,-5,0.1035
4,top,1,7,-4,0.1523
4,top,1,7,-3,0.2184
4,top,1,7,-2,0.3031
4,top,1,7,-1,0.4037
4,top,1,7,0,0.513
4,top,1,7,1,0.6211
4,top,1,7,2,0.7184
4,top,1,7,3,0.7988
4,top,1,7,4,0.8607
4,top,1,7,5,0.9058
4,top,1,7,6,0.9374
4,top,1,7,7,0.9588
4,top,1,7,8,0.9731
4,top,1,7,9,0.9826
4,top,1,7,10,0.9887
4,top,2,0,-10,0.0113
4,top,2,0,-9,0.0175
4,top,2,0,-8,0.027
4,top,2,0,-7,0.0413
4,top,2,0,-6,0.0629
4,top,2,0,-5,0.0946
4,top,2,0,-4,0.1398
4,top,2,0,-3,0.2019
4,top,2,0,-2,0.2824
4,top,2,0,-1,0.3798
4,top,2,0,0,0.488
4,top,2,0,1,0.5973
4,top,2,0,2,0.6977
4,top,2,0,3,0.7822
4,top,2,0,4,0.8483
4,top,2,0,5,0.8969
4,top,2,0,6,0.9312
4,top,2,0,7,0.9547
4,top,2,0,8,0.9704
4,top,2,0,9,0.9808
4,top,2,0,10,0.9876
4,top,2,1,-10,0.0115
4,top,2,1,-9,0.0177
4,top,2,1,-8,0.0273
4,top,2,1,-7,0.0419
4,top,2,1,-6,0.0637
4,top,2,1,-5,0.0957
4,top,2,1,-4,0.1414
4,top,2,1,-3,0.204
4,top,2,1,-2,0.2851
4,top,2,1,-1,0.3829
4,top,2,1,0,0.4913
4,top,2,1,1,0.6004
4,top,2,1,2,0.7005
4,top,2,1,3,0.7844
4,top,2,1,4,0.8499
4,top,2,1,5,0.8981
4,top,2,1,6,0.932
4,top,2,1,7,0.9552
4,top,2,1,8,0.9708
4,top,2,1,9,0.981
4,top,2,1,10,0.9877
4,top,2,2,-10,0.0116
4,top,2,2,-9,0.018
4,top,2,2,-8,0.0277
4,top,2,2,-7,0.0425
4,top,2,2,-6,0.0646
4,top,2,2,-5,0.097
4,top,2,2,-4,0.1432
4,top,2,2,-3,0.2064
4,top,2,2,-2,0.2881
4,top,2,2,-1,0.3865
4,top,2,2,0,0.495
4,top,2,2,1,0.604
4,top,2,2,2,0.7036
4,top,2,2,3,0.787
4,top,2,2,4,0.8518
4,top,2,2,5,0.8995
4,top,2,2,6,0.933
4,top,2,2,7,0.9559
4,top,2,2,8,0.9712
4,top,2,2,9,0.9813
4,top,2,2,10,0.9879
4,top,2,3,-10,0.0118
4,top,2,3,-9,0.0182
4,top,2,3,-8,0.0281
4,top,2,3,-7,0.043
4,top,2,3,-6,0.0653
4,top,2,3,-5,0.0981
4,top,2,3,-4,0.1448
4,top,2,3,-3,0.2085
4,top,2,3,-2,0.2908
4,top,2,3,-1,0.3895
4,top,2,3,0,0.4983
4,top,2,3,1,0.6071
4,top,2,3,2,0.7063
4,top,2,3,3,0.7891
4,top,2,3,4,0.8535
4,top,2,3,5,0.9006
4,top,2,3,6,0.9338
4,top,2,3,7,0.9564
4,top,2,3,8,0.9716
4,top,2,3,9,0.9815
4,top,2,3,10,0.9881
4,top,2,4,-10,0.0118
4,top,2,4,-9,0.0182
4,top,2,4,-8,0.0281
4,top,2,4,-7,0.043
4,top,2,4,-6,0.0653
4,top,2,4,-5,0.0981
4,top,2,4,-4,0.1448
4,top,2,4,-3,0.2085
4,top,2,4,-2,0.2908
4,top,2,4,-1,0.3895
4,top,2,4,0,0.4983
4,top,2,4,1,0.6071
4,top,2,4,2,0.7063
4,top,2,4,3,0.7891
4,top,2,4,4,0.8535
4,top,2,4,5,0.9006
4,top,2,4,6,0.9338
4,top,2,4,7,0.9564
4,top,2,4,8,0.9716
4,top,2,4,9,0.9815
4,top,2,4,10,0.9881
4,top,2,5,-10,0.0119
4,top,2,5,-9,0.0184
4,top,2,5,-8,0.0284
4,top,2,5,-7,0.0435
4,top,2,5,-6,0.0661
4,top,2,5,-5,0.0993
4,top,2,5,-4,0.1464
4,top,2,5,-3,0.2107
4,top,2,5,-2,0.2935
4,top,2,5,-1,0.3926
4,top,2,5,0,0.5015
4,top,2,5,1,0.6102
4,top,2,5,2,0.709
4,top,2,5,3,0.7913
4,top,2,5,4,0.8551
4,top,2,5,5,0.9018
4,top,2,5,6,0.9346
4,top,2,5,7,0.957
4,top,2,5,8,0.9719
4,top,2,5,9,0.9818
4,top,2,5,10,0.9882
4,top,2,6,-10,0.0121
4,top,2,6,-9,0.0187
4,top,2,6,-8,0.0288
4,top,2,6,-7,0.0442
4,top,2,6,-6,0.0671
4,top,2,6,-5,0.1006
4,top,2,6,-4,0.1483
4,top,2,6,-3,0.2132
4,top,2,6,-2,0.2966
4,top,2,6,-1,0.3962
4,top,2,6,0,0.5052
4,top,2,6,1,0.6138
4,top,2,6,2,0.7121
4,top,2,6,3,0.7938
4,top,2,6,4,0.8569
4,top,2,6,5,0.9031
4,top,2,6,6,0.9355
4,top,2,6,7,0.9576
4,top,2,6,8,0.9723
4,top,2,6,9,0.982
4,top,2,6,10,0.9884
4,top,2,7,-10,0.0123
4,top,2,7,-9,0.019
4,top,2,7,-8,0.0292
4,top,2,7,-7,0.0447
4,top,2,7,-6,0.0679
4,top,2,7,-5,0.1018
4,top,2,7,-4,0.1499
4,top,2,7,-3,0.2154
4,top,2,7,-2,0.2993
4,top,2,7,-1,0.3993
4,top,2,7,0,0.5085
4,top,2,7,1,0.6169
4,top,2,7,2,0.7147
4,top,2,7,3,0.7959
4,top,2,7,4,0.8585
4,top,2,7,5,0.9042
4,top,2,7,6,0.9363
4,top,2,7,7,0.9581
4,top,2,7,8,0.9727
4,top,2,7,9,0.9823
4,top,2,7,10,0.9885
4,bottom,0,0,-10,0.012
4,bottom,0,0,-9,0.0186
4,bottom,0,0,-8,0.0286
4,bottom,0,0,-7,0.0438
4,bottom,0,0,-6,0.0665
4,bottom,0,0,-5,0.0998
4,bottom,0,0,-4,0.1472
4,bottom,0,0,-3,0.2117
4,bottom,0,0,-2,0.2947
4,bottom,0,0,-1,0.3941
4,bottom,0,0,0,0.503
4,bottom,0,0,1,0.6116
4,bottom,0,0,2,0.7102
4,bottom,0,0,3,0.7923
4,bottom,0,0,4,0.8558
4,bottom,0,0,5,0.9023
4,bottom,0,0,6,0.935
4,bottom,0,0,7,0.9572
4,bottom,0,0,8,0.9721
4,bottom,0,0,9,0.9819
4,bottom,0,0,10,0.9883
4,bottom,0,1,-10,0.0122
4,bottom,0,1,-9,0.0188
4,bottom,0,1,-8,0.0289
4,bottom,0,1,-7,0.0443
4,bottom,0,1,-6,0.0673
4,bottom,0,1,-5,0.101
4,bottom,0,1,-4,0.1488
4,bottom,0,1,-3,0.2139
4,bottom,0,1,-2,0.2974
4,bottom,0,1,-1,0.3972
4,bottom,0,1,0,0.5062
4,bottom,0,1,1,0.6147
4,bottom,0,1,2,0.7129
4,bottom,0,1,3,0.7944
4,bottom,0,1,4,0.8574
4,bottom,0,1,5,0.9035
4,bottom,0,1,6,0.9357
4,bottom,0,1,7,0.9577
4,bottom,0,1,8,0.9724
4,bottom,0,1,9,0.9821
4,bottom,0,1,10,0.9884
4,bottom,0,2,-10,0.0123
4,bottom,0,2,-9,0.0191
4,bottom,0,2,-8,0.0294
4,bottom,0,2,-7,0.045
4,bottom,0,2,-6,0.0683
4,bottom,0,2,-5,0.1024
4,bottom,0,2,-4,0.1507
4,bottom,0,2,-3,0.2164
4,bottom,0,2,-2,0.3006
4,bottom,0,2,-1,0.4008
4,bottom,0,2,0,0.51
4,bottom,0,2,1,0.6183
4,bottom,0,2,2,0.716
4,bottom,0,2,3,0.7969
4,bottom,0,2,4,0.8592
4,bottom,0,2,5,0.9048
4,bottom,0,2,6,0.9366
4,bottom,0,2,7,0.9583
4,bottom,0,2,8,0.9728
4,bottom,0,2,9,0.9824
4,bottom,0,2,10,0.9886
4,bottom,0,3,-10,0.0125
4,bottom,0,3,-9,0.0193
4,bottom,0,3,-8,0.0297
4,bottom,0,3,-7,0.0455
4,bottom,0,3,-6,0.0691
4,bottom,0,3,-5,0.1036
4,bottom,0,3,-4,0.1524
4,bottom,0,3,-3,0.2186
4,bottom,0,3,-2,0.3033
4,bottom,0,3,-1,0.4039
4,bottom,0,3,0,0.5132
4,bottom,0,3,1,0.6213
4,bottom,0,3,2,0.7186
4,bottom,0,3,3,0.799
4,bottom,0,3,4,0.8608
4,bottom,0,3,5,0.9059
4,bottom,0,3,6,0.9374
4,bottom,0,3,7,0.9589
4,bottom,0,3,8,0.9732
4,bottom,0,3,9,0.9826
4,bottom,0,3,10,0.9887
4,bottom,0,4,-10,0.0125
4,bottom,0,4,-9,0.0193
4,bottom,0,4,-8,0.0297
4,bottom,0,4,-7,0.0455
4,bottom,0,4,-6,0.0691
4,bottom,0,4,-5,0.1036
4,bottom,0,4,-4,0.1524
4,bottom,0,4,-3,0.2186
4,bottom,0,4,-2,0.3033
4,bottom,0,4,-1,0.4039
4,bottom,0,4,0,0.5132
4,bottom,0,4,1,0.6213
4,bottom,0,4,2,0.7186
4,bottom,0,4,3,0.799
4,bottom,0,4,4,0.8608
4,bottom,0,4,5,0.9059
4,bottom,0,4,6,0.9374
4,bottom,0,4,7,0.9589
4,bottom,0,4,8,0.9732
4,bottom,0,4,9,0.9826
4,bottom,0,4,10,0.9887
4,bottom,0,5,-10,0.0127
4,bottom,0,5,-9,0.0196
4,bottom,0,5,-8,0.0301
4,bottom,0,5,-7,0.0461
4,bottom,0,5,-6,0.0699
4,bottom,0,5,-5,0.1048
4,bottom,0,5,-4,0.1541
4,bottom,0,5,-3,0.2208
4,bottom,0,5,-2,0.3061
4,bottom,0,5,-1,0.407
4,bottom,0,5,0,0.5165
4,bottom,0,5,1,0.6244
4,bottom,0,5,2,0.7212
4,bottom,0,5,3,0.801
4,bottom,0,5,4,0.8624
4,bottom,0,5,5,0.907
4,bottom,0,5,6,0.9382
4,bottom,0,5,7,0.9594
4,bottom,0,5,8,0.9735
4,bottom,0,5,9,0.9828
4,bottom,0,5,10,0.9889
4,bottom,0,6,-10,0.0128
4,bottom,0,6,-9,0.0199
4,bottom,0,6,-8,0.0306
4,bottom,0,6,-7,0.0468
4,bottom,0,6,-6,0.0709
4,bottom,0,6,-5,0.1062
4,bottom,0,6,-4,0.156
4,bottom,0,6,-3,0.2234
4,bottom,0,6,-2,0.3093
4,bottom,0,6,-1,0.4107
4,bottom,0,6,0,0.5202
4,bottom,0,6,1,0.6279
4,bottom,0,6,2,0.7242
4,bottom,0,6,3,0.8034
4,bottom,0,6,4,0.8641
4,bottom,0,6,5,0.9082
4,bottom,0,6,6,0.939
4,bottom,0,6,7,0.9599
4,bottom,0,6,8,0.9739
4,bottom,0,6,9,0.9831
4,bottom,0,6,10,0.9891
4,bottom,0,7,-10,0.013
4,bottom,0,7,-9,0.0201
4,bottom,0,7,-8,0.0309
4,bottom,0,7,-7,0.0473
4,bottom,0,7,-6,0.0718
4,bottom,0,7,-5,0.1074
4,bottom,0,7,-4,0.1578
4,bottom,0,7,-3,0.2257
4,bottom,0,7,-2,0.3121
4,bottom,0,7,-1,0.4138
4,bottom,0,7,0,0.5235
4,bottom,0,7,1,0.6309
4,bottom,0,7,2,0.7268
4,bottom,0,7,3,0.8055
4,bottom,0,7,4,0.8656
4,bottom,0,7,5,0.9093
4,bottom,0,7,6,0.9398
4,bottom,0,7,7,0.9604
4,bottom,0,7,8,0.9742
4,bottom,0,7,9,0.9833
4,bottom,0,7,10,0.9892
4,bottom,1,0,-10,0.0118
4,bottom,1,0,-9,0.0182
4,bottom,1,0,-8,0.0281
4,bottom,1,0,-7,0.043
4,bottom,1,0,-6,0.0654
4,bottom,1,0,-5,0.0982
4,bottom,1,0,-4,0.1449
4,bottom,1,0,-3,0.2087
4,bottom,1,0,-2,0.291
4,bottom,1,0,-1,0.3898
4,bottom,1,0,0,0.4985
4,bottom,1,0,1,0.6074
4,bottom,1,0,2,0.7065
4,bottom,1,0,3,0.7893
4,bottom,1,0,4,0.8536
4,bottom,1,0,5,0.9007
4,bottom,1,0,6,0.9339
4,bottom,1,0,7,0.9565
4,bottom,1,0,8,0.9716
4,bottom,1,0,9,0.9816
4,bottom,1,0,10,0.9881
4,bottom,1,1,-10,0.0119
4,bottom,1,1,-9,0.0185
4,bottom,1,1,-8,0.0284
4,bottom,1,1,-7,0.0436
4,bottom,1,1,-6,0.0662
4,bottom,1,1,-5,0.0994
4,bottom,1,1,-4,0.1465
4,bottom,1,1,-3,0.2109
4,bottom,1,1,-2,0.2937
4,bottom,1,1,-1,0.3929
4,bottom,1,1,0,0.5017
4,bottom,1,1,1,0.6105
4,bottom,1,1,2,0.7092
4,bottom,1,1,3,0.7915
4,bottom,1,1,4,0.8552
4,bottom,1,1,5,0.9019
4,bottom,1,1,6,0.9347
4,bottom,1,1,7,0.957
4,bottom,1,1,8,0.9719
4,bottom,1,1,9,0.9818
4,bottom,1,1,10,0.9882
4,bottom,1,2,-10,0.0121
4,bottom,1,2,-9,0.0187
4,bottom,1,2,-8,0.0289
4,bottom,1,2,-7,0.0442
4,bottom,1,2,-6,0.0671
4,bottom,1,2,-5,0.1007
4,bottom,1,2,-4,0.1484
4,bottom,1,2,-3,0.2134
4,bottom,1,2,-2,0.2968
4,bottom,1,2,-1,0.3965
4,bottom,1,2,0,0.5055
4,bottom,1,2,1,0.614
4,bottom,1,2,2,0.7123
4,bottom,1,2,3,0.7939
4,bottom,1,2,4,0.857
4,bottom,1,2,5,0.9032
4,bottom,1,2,6,0.9356
4,bottom,1,2,7,0.9576
4,bottom,1,2,8,0.9723
4,bottom,1,2,9,0.9821
4,bottom,1,2,10,0.9884
4,bottom,1,3,-10,0.0123
4,bottom,1,3,-9,0.019
4,bottom,1,3,-8,0.0292
4,bottom,1,3,-7,0.0448
4,bottom,1,3,-6,0.068
4,bottom,1,3,-5,0.1019
4,bottom,1,3,-4,0.1501
4,bottom,1,3,-3,0.2156
4,bottom,1,3,-2,0.2995
4,bottom,1,3,-1,0.3996
4,bottom,1,3,0,0.5087
4,bottom,1,3,1,0.6171
4,bottom,1,3,2,0.7149
4,bottom,1,3,3,0.796
4,bottom,1,3,4,0.8586
4,bottom,1,3,5,0.9043
4,bottom,1,3,6,0.9363
4,bottom,1,3,7,0.9581
4,bottom,1,3,8,0.9727
4,bottom,1,3,9,0.9823
4,bottom,1,3,10,0.9885
4,bottom,1,4,-10,0.0123
4,bottom,1,4,-9,0.019
4,bottom,1,4,-8,0.0292
4,bottom,1,4,-7,0.0448
4,bottom,1,4,-6,0.068
4,bottom,1,4,-5,0.1019
4,bottom,1,4,-4,0.1501
4,bottom,1,4,-3,0.2156
4,bottom,1,4,-2,0.2995
4,bottom,1,4,-1,0.3996
4,bottom,1,4,0,0.5087
4,bottom,1,4,1,0.6171
4,bottom,1,4,2,0.7149
4,bottom,1,4,3,0.796
4,bottom,1,4,4,0.8586
4,bottom,1,4,5,0.9043
4,bottom,1,4,6,0.9363
4,bottom,1,4,7,0.9581
4,bottom,1,4,8,0.9727
4,bottom,1,4,9,0.9823
4,bottom,1,4,10,0.9885
4,bottom,1,5,-10,0.0124
